Piece,Control,FTC, FCe,pct,classify,Grade,    Cold, Cold,FMX, FMX+,lock,Hot,   Hot,,Temp Thick, CBX, Opr,Opr,   Opr,  Opr ,     Op,   FTC1,FTC2,FTS,FSYS, Thd,  Clr,  Prm, Prm , Flt,TL,     Spd,Spd,Acc,Dly,Slp,Spr,Skd,FTC,Slw,New,Ctr,Cur,Spd,Lpr,Rset,Opr,Spy,CTC,Smp,Rej,Mat, Prd,  Lheat,  Slope,  Slope , Slope ,Surf , Pred,  Meas ,  FSU,   ClrMax ,FTCPrd,  Tail, Decel,    Prd , XBar,Dly,    Msrd , Ctrl,  HiAcc, Zoom,Burst,HiAcl, Smp,  Adj, -----, -----,-----,-----,-----,-----,-----,---FTPRP-----,-----,-----,-----,-----,-----,-----, -----,-----,-----,-----,FTAPP-----,-----,-----,-----
Id     ,  startTime  , OK, No,  on,pce, Name ,    Thick, Wid , Temp, Off , -onT, Thick,  Wid , Off , Off,    On ,  ThdSpd , TlSpd , Speed, TlDecl ,   Acc1  ,Gt  , Gt ,  Gt , Burst,spdLm,SpdLm,Ctrl,TlDcl,TVD,SpdAch,Imd,Dly,Man,Clr,Vld,Avl,Mrk,Dsc,Int,Ref,Int,Lim,Lim,Sat,Req, Int,Chg,Hld,Mis,ect,cod, tmp,  Mult,   Hd,     Tl,      Full ,  EnTmp,  ThdSpd, ThdSpd,  MaxSpd , HdSpd ,MaxSpd  ,  Spd ,  Rate, Len ,Len Dist , Len , Len , Perm , Perm, Perm , StTmp,  Len ,  NAcl, FAM, GRT  ,DlyDst, Dly ,TlSpd ,TlRate, clrHSp, DclStd, Burst,  Hi_Acl ,Zoom ,AclRot, AclMin ,AclMax, Fam, Grt ,AclIdx, TempV ,  NormAcl, Cor[0], AclBase , cor[1], AvgSlp
90727200300  ,08:55:25.653 , T ,   1,  58, F , R3001010     ,  1.750 , 550 , 860 , 872 , 872 , 2.073 , 556 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     875,   0.000,  -1.939,  -1.212,  -2.674  1059  ,   9.34,   9.34,  15.21,  11.00,   9.34,  11.58,  -0.30,   373.9,   29.5, 96.7,   516.1,    0.0,   F,     F,     F,       0,   5.0,   0.05,  2,   3,   30.0,    F,  10.00,  -0.30,  11.00,     6,    T,     0.140,    T,   0.0,   0.000,  0.080,   2,   3,     0, -29.436,   0.031,   0.024,   0.050,  -0.012, -2.338,
90727200400  ,08:58:02.842 , T ,   1,  57, F , R3001010     ,  1.750 , 630 , 860 , 872 , 872 , 2.073 , 637 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   T,   F,   2,     875,   0.000,  -1.374,  -1.259,  -1.576  1045  ,   9.62,   9.62,  15.29,  11.00,   9.62,  11.60,  -0.30,   447.9,   34.0, 105.7,   595.1,    0.0,   F,     F,     F,       0,   5.0,   0.04,  2,   3,   30.0,    F,  10.00,  -0.30,  11.00,     6,    T,     0.140,    T,   0.0,   0.000,  0.080,   2,   3,     0, -29.436,   0.031,   0.024,   0.050,  -0.012, -2.338,
90727200500  ,09:00:20.060 , T ,   1,  59, F , R3001010     ,  1.750 , 550 , 860 , 872 , 872 , 2.073 , 556 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     875,   0.000,  -1.407,  -1.526,  -2.218  1041  ,   9.73,   9.73,  15.28,  11.00,   9.73,  11.59,  -0.30,   373.9,   29.5, 96.7,   516.1,    0.0,   F,     F,     F,       0,   5.0,   0.04,  2,   3,   30.0,    F,  10.00,  -0.30,  11.00,     6,    T,     0.140,    T,   0.0,   0.000,  0.080,   2,   3,     0, -29.436,   0.031,   0.024,   0.050,  -0.012, -2.338,
90727200600  ,09:02:56.754 , T ,   1,  61, F , R3001010     ,  1.750 , 630 , 860 , 872 , 872 , 2.073 , 637 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   T,   F,   2,     875,   0.000,  -3.162,  -1.203,  -2.661  1070  ,   9.10,   9.10,  15.21,  11.00,   9.10,  11.58,  -0.30,   447.9,   34.0, 105.7,   617.7,    0.0,   F,     F,     F,       0,   5.0,   0.05,  2,   3,   30.0,    F,  10.00,  -0.30,  11.00,     6,    T,     0.140,    T,   0.0,   0.000,  0.080,   2,   3,     0, -29.436,   0.031,   0.024,   0.050,  -0.012, -2.338,
90727200700  ,09:05:18.845 , T ,   1,  59, F , R3001010     ,  1.750 , 550 , 860 , 872 , 872 , 2.073 , 556 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     875,   0.000,  -1.315,  -1.448,  -2.138  1040  ,   9.74,   9.74,  15.29,  11.00,   9.74,  11.60,  -0.30,   370.8,   29.3, 96.7,   518.0,    0.0,   F,     F,     F,       0,   5.0,   0.04,  2,   3,   30.0,    F,  10.00,  -0.30,  11.00,     6,    T,     0.140,    T,   0.0,   0.000,  0.080,   2,   3,     0, -29.436,   0.031,   0.024,   0.050,  -0.012, -2.338,
90727200800  ,09:07:51.522 , T ,   1,  60, F , R3001010     ,  1.750 , 630 , 860 , 872 , 872 , 2.073 , 637 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   T,   F,   2,     874,   0.000,  -1.711,  -1.185,  -1.790  1050  ,   9.46,   9.46,  15.28,  11.00,   9.46,  11.59,  -0.30,   447.9,   34.0, 105.7,   595.0,    0.0,   F,     F,     F,       0,   5.0,   0.04,  2,   3,   30.0,    F,  10.00,  -0.30,  11.00,     6,    T,     0.140,    T,   0.0,   0.000,  0.080,   2,   3,     0, -29.436,   0.031,   0.024,   0.050,  -0.012, -2.338,
90727200900  ,09:10:10.508 , T ,   1,  62, F , R3001010     ,  1.750 , 550 , 860 , 872 , 872 , 2.073 , 556 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     875,   0.000,  -2.055,  -1.353,  -2.805  1059  ,   9.27,   9.28,  15.17,  11.00,   9.27,  11.58,  -0.30,   373.9,   29.5, 96.7,   519.9,    0.0,   F,     F,     F,       0,   5.0,   0.05,  2,   3,   30.0,    F,  10.00,  -0.30,  11.00,     6,    T,     0.140,    T,   0.0,   0.000,  0.080,   2,   3,     0, -29.436,   0.031,   0.024,   0.050,  -0.012, -2.338,
90727201000  ,09:12:46.992 , T ,   1,  60, F , R3001010     ,  1.750 , 630 , 860 , 872 , 872 , 2.073 , 637 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     875,   0.000,  -1.249,  -1.179,  -1.629  1046  ,   9.54,   9.54,  15.29,  11.00,   9.54,  11.60,  -0.30,   428.0,   32.5, 105.7,   576.6,    0.0,   F,     F,     F,       0,   5.0,   0.04,  2,   3,   30.0,    F,  10.00,  -0.30,  11.00,     6,    T,     0.140,    T,   0.0,   0.000,  0.080,   2,   3,     0, -29.436,   0.031,   0.024,   0.050,  -0.012, -2.338,
90727300100  ,09:15:34.433 , T ,   1,  60, F , R3001010     ,  1.750 , 630 , 860 , 872 , 872 , 2.073 , 637 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   T,   F,   2,     875,   0.000,  -3.045,  -1.415,  -2.882  1067  ,   9.15,   9.15,  15.25,  11.00,   9.15,  11.58,  -0.30,   428.0,   32.5, 96.7,   597.1,    0.0,   F,     F,     F,       0,   5.0,   0.05,  2,   3,   30.0,    F,  10.00,  -0.30,  11.00,     6,    T,     0.140,    T,   0.0,   0.000,  0.080,   2,   3,     0, -29.436,   0.031,   0.024,   0.050,  -0.012, -2.338,
90727300200  ,09:17:56.338 , T ,   1,  59, F , R3001010     ,  1.750 , 550 , 860 , 872 , 872 , 2.073 , 556 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     875,   0.000,  -1.263,  -1.274,  -2.078  1047  ,   9.53,   9.53,  15.28,  11.00,   9.53,  11.59,  -0.30,   364.4,   28.8, 105.7,   507.1,    0.0,   F,     F,     F,       0,   5.0,   0.04,  2,   3,   30.0,    F,  10.00,  -0.30,  11.00,     6,    T,     0.140,    T,   0.0,   0.000,  0.080,   2,   3,     0, -29.436,   0.031,   0.024,   0.050,  -0.012, -2.338,
90727300300  ,09:20:05.733 , T ,   1,  57, F , R3001010     ,  1.750 , 550 , 860 , 872 , 872 , 2.073 , 556 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     874,   0.000,  -1.415,  -1.297,  -2.123  1048  ,   9.49,   9.49,  15.28,  11.00,   9.49,  11.59,  -0.30,   373.9,   29.5, 96.7,   520.8,    0.0,   F,     F,     F,       0,   5.0,   0.04,  2,   3,   30.0,    F,  10.00,  -0.30,  11.00,     6,    T,     0.140,    T,   0.0,   0.000,  0.080,   2,   3,     0, -29.436,   0.031,   0.024,   0.050,  -0.012, -2.338,
90727300400  ,09:22:34.219 , T ,   1,  57, F , R3001010     ,  1.750 , 630 , 860 , 872 , 872 , 2.073 , 637 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   T,   F,   2,     875,   0.000,  -1.381,  -1.291,  -1.649  1045  ,   9.52,   9.52,  15.29,  11.00,   9.52,  11.60,  -0.30,   428.0,   32.5, 105.7,   577.7,    0.0,   F,     F,     F,       0,   5.0,   0.04,  2,   3,   30.0,    F,  10.00,  -0.30,  11.00,     6,    T,     0.140,    T,   0.0,   0.000,  0.080,   2,   3,     0, -29.436,   0.031,   0.024,   0.050,  -0.012, -2.338,
90727300500  ,09:24:50.418 , T ,   1,  62, F , R3001010     ,  1.750 , 550 , 860 , 872 , 872 , 2.073 , 556 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     875,   0.000,  -1.148,  -1.232,  -1.920  1042  ,   9.64,   9.64,  15.28,  11.00,   9.64,  11.59,  -0.30,   374.0,   29.5, 96.7,   520.5,    0.0,   F,     F,     F,       0,   5.0,   0.04,  2,   3,   30.0,    F,  10.00,  -0.30,  11.00,     6,    T,     0.140,    T,   0.0,   0.000,  0.080,   2,   3,     0, -29.436,   0.031,   0.024,   0.050,  -0.012, -2.338,
90727300600  ,09:27:30.364 , T ,   1,  60, F , R3001010     ,  1.750 , 630 , 860 , 872 , 872 , 2.073 , 637 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   T,   F,   2,     875,   0.000,  -2.352,  -1.216,  -2.163  1059  ,   9.26,   9.26,  15.28,  11.00,   9.26,  11.59,  -0.30,   447.9,   34.0, 105.7,   621.0,    0.0,   F,     F,     F,       0,   5.0,   0.04,  2,   3,   30.0,    F,  10.00,  -0.30,  11.00,     6,    T,     0.140,    T,   0.0,   0.000,  0.080,   2,   3,     0, -29.436,   0.031,   0.024,   0.050,  -0.012, -2.338,
90727300700  ,09:29:51.863 , T ,   1,  58, F , R3001010     ,  1.750 , 550 , 860 , 872 , 872 , 2.073 , 556 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     875,   0.000,  -1.624,  -1.447,  -2.425  1047  ,   9.52,   9.52,  15.28,  11.00,   9.52,  11.59,  -0.30,   374.0,   29.5, 96.7,   519.5,    0.0,   F,     F,     F,       0,   5.0,   0.05,  2,   3,   30.0,    F,  10.00,  -0.30,  11.00,     6,    T,     0.140,    T,   0.0,   0.000,  0.080,   2,   3,     0, -29.436,   0.031,   0.024,   0.050,  -0.012, -2.338,
90727300800  ,09:32:20.334 , T ,   1,  56, F , R3001010     ,  1.750 , 630 , 860 , 872 , 872 , 2.073 , 637 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   T,   F,   2,     875,   0.000,  -1.176,  -1.334,  -1.634  1042  ,   9.61,   9.61,  15.29,  11.00,   9.61,  11.60,  -0.30,   428.0,   32.5, 105.7,   602.4,    0.0,   F,     F,     F,       0,   5.0,   0.04,  2,   3,   30.0,    F,  10.00,  -0.30,  11.00,     6,    T,     0.140,    T,   0.0,   0.000,  0.080,   2,   3,     0, -29.436,   0.031,   0.024,   0.050,  -0.012, -2.338,
90727300900  ,09:34:37.699 , T ,   1,  59, F , R3001010     ,  1.750 , 550 , 860 , 872 , 872 , 2.073 , 556 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     875,   0.000,  -1.258,  -1.374,  -2.108  1040  ,   9.70,   9.70,  15.29,  11.00,   9.70,  11.60,  -0.30,   374.0,   29.5, 96.7,   520.1,    0.0,   F,     F,     F,       0,   5.0,   0.04,  2,   3,   30.0,    F,  10.00,  -0.30,  11.00,     6,    T,     0.140,    T,   0.0,   0.000,  0.080,   2,   3,     0, -29.436,   0.031,   0.024,   0.050,  -0.012, -2.338,
90727301000  ,09:36:49.636 , T ,   1,  67, F , R3001010     ,  1.750 , 550 , 860 , 872 , 872 , 2.073 , 556 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     875,   0.000,  -2.756,  -1.370,  -3.306  1069  ,   9.05,   9.05,  15.00,  11.00,   9.05,  11.58,  -0.30,   377.1,   29.8, 105.7,   549.2,    0.0,   F,     F,     F,       0,   5.0,   0.05,  2,   3,   30.0,    F,  10.00,  -0.30,  11.00,     6,    T,     0.140,    T,   0.0,   0.000,  0.080,   2,   3,     0, -29.436,   0.031,   0.024,   0.050,  -0.012, -2.338,
90727400100  ,09:39:02.612 , T ,   1,  55, F , R3001010     ,  1.200 , 550 , 860 , 872 , 872 , 1.517 , 556 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    T,     F,   F,      F,   T,   F,   T,   T,   F,   F,   F,   T,   F,   T,   F,   T,   F,   F,    T,   F,   F,   F,   F,   2,     873,   0.000,  -3.082,  -1.233,  -3.203  1064  ,  13.00,  13.00,  15.13,  13.00,  13.00,  11.55,  -0.30,   512.4,   30.8, 96.7,   640.0,    0.0,   F,     F,     F,       0,   5.0,   0.07,  2,   0,   50.0,    F,  10.00,  -0.30,  12.00,     6,    T,     0.250,    T,   0.0,   0.000,  0.100,   2,   0,     0,   1.459,   0.045,   0.003,   0.050,  -0.028, -4.099,
90727400200  ,09:41:05.940 , T ,   1,  58, F , R3001010     ,  1.200 , 550 , 860 , 872 , 872 , 1.517 , 556 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     T,     F,     T,    T,     F,   F,      F,   T,   F,   T,   T,   F,   F,   F,   T,   F,   T,   F,   T,   F,   F,    T,   F,   F,   F,   F,   2,     866,   0.000,  -1.731,  -1.204,  -2.124  1043  ,  13.00,  13.00,  15.23,  13.00,  13.00,  11.55,  -0.30,   512.4,   30.8, 105.7,   642.4,    0.0,   F,     F,     F,       0,   5.0,   0.06,  2,   0,   50.0,    F,  10.00,  -0.30,  12.00,     6,    T,     0.250,    T,   0.0,   0.000,  0.100,   2,   0,     0,   1.459,   0.045,   0.003,   0.050,  -0.028, -4.099,
90727400300  ,09:43:08.108 , T ,   1,  61, F , R3001010     ,  1.200 , 550 , 860 , 872 , 872 , 1.517 , 556 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     T,     F,     T,    T,     F,   F,      F,   T,   F,   T,   T,   F,   F,   F,   T,   F,   T,   F,   T,   F,   F,    T,   F,   F,   F,   F,   2,     871,   0.000,  -2.516,  -1.256,  -2.719  1056  ,  13.00,  13.00,  15.23,  13.00,  13.00,  11.56,  -0.30,   512.4,   30.8, 96.7,   643.9,    0.0,   F,     F,     F,       0,   5.0,   0.06,  2,   0,   50.0,    F,  10.00,  -0.30,  12.00,     6,    T,     0.250,    T,   0.0,   0.000,  0.100,   2,   0,     0,   1.459,   0.045,   0.003,   0.050,  -0.028, -4.099,
90727400400  ,09:45:14.414 , T ,   1,  62, F , R3001010     ,  1.200 , 550 , 860 , 872 , 872 , 1.517 , 556 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     T,     F,     T,    T,     F,   F,      F,   T,   F,   T,   T,   F,   F,   F,   T,   F,   T,   F,   T,   F,   F,    T,   F,   F,   F,   F,   2,     870,   0.000,  -2.623,  -1.310,  -2.841  1056  ,  13.00,  13.00,  15.23,  13.00,  13.00,  11.56,  -0.30,   512.4,   30.8, 105.7,   635.3,    0.0,   F,     F,     F,       0,   5.0,   0.06,  2,   0,   50.0,    F,  10.00,  -0.30,  12.00,     6,    T,     0.250,    T,   0.0,   0.000,  0.100,   2,   0,     0,   1.459,   0.045,   0.003,   0.050,  -0.028, -4.099,
90727400500  ,09:47:17.720 , T ,   1,  55, F , R3001010     ,  1.200 , 550 , 860 , 872 , 872 , 1.517 , 556 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    T,     F,   F,      F,   T,   F,   T,   T,   F,   F,   F,   T,   F,   T,   F,   T,   F,   F,    T,   F,   F,   F,   F,   2,     874,   0.000,  -3.322,  -1.230,  -3.366  1068  ,  12.99,  13.00,  15.05,  12.99,  12.99,  11.55,  -0.30,   512.4,   30.8, 96.7,   633.9,    0.0,   F,     F,     F,       0,   5.0,   0.07,  2,   0,   50.0,    F,  10.00,  -0.30,  12.00,     6,    T,     0.250,    T,   0.0,   0.000,  0.100,   2,   0,     0,   1.459,   0.045,   0.003,   0.050,  -0.028, -4.099,
90727400600  ,09:49:21.850 , T ,   1,  60, F , R3001010     ,  1.200 , 550 , 860 , 872 , 872 , 1.517 , 556 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     T,     F,     T,    T,     F,   F,      F,   T,   F,   T,   T,   F,   F,   F,   T,   F,   T,   F,   T,   F,   F,    T,   F,   F,   F,   F,   2,     871,   0.000,  -2.565,  -1.197,  -2.803  1057  ,  13.00,  13.00,  15.23,  13.00,  13.00,  11.56,  -0.30,   512.4,   30.8, 105.7,   641.3,    0.0,   F,     F,     F,       0,   5.0,   0.06,  2,   0,   50.0,    F,  10.00,  -0.30,  12.00,     6,    T,     0.250,    T,   0.0,   0.000,  0.100,   2,   0,     0,   1.459,   0.045,   0.003,   0.050,  -0.028, -4.099,
90727400700  ,09:51:30.699 , T ,   1,  54, F , R3001010     ,  1.200 , 550 , 860 , 872 , 872 , 1.517 , 556 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    T,     F,   F,      F,   T,   F,   T,   T,   F,   F,   F,   T,   F,   T,   F,   T,   F,   F,    T,   F,   F,   F,   F,   2,     874,   0.000,  -3.358,  -1.260,  -3.377  1068  ,  13.00,  13.00,  15.06,  13.00,  13.00,  11.55,  -0.30,   512.4,   30.8, 96.7,   635.8,    0.0,   F,     F,     F,       0,   5.0,   0.07,  2,   0,   50.0,    F,  10.00,  -0.30,  12.00,     6,    T,     0.250,    T,   0.0,   0.000,  0.100,   2,   0,     0,   1.459,   0.045,   0.003,   0.050,  -0.028, -4.099,
90727400800  ,09:54:16.431 , T ,   1,  59, F , R3001010     ,  1.200 , 550 , 860 , 872 , 872 , 1.517 , 556 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     T,     F,     T,    T,     F,   F,      F,   T,   F,   T,   T,   F,   F,   F,   T,   F,   T,   F,   T,   F,   F,    T,   F,   F,   F,   F,   2,     866,   0.000,  -2.461,  -1.148,  -1.811  1048  ,  13.00,  13.00,  15.23,  13.00,  13.00,  11.56,  -0.30,   732.6,   42.3, 105.7,   841.7,    0.0,   F,     F,     F,       0,   5.0,   0.06,  2,   0,   50.0,    F,  10.00,  -0.30,  12.00,     6,    T,     0.250,    T,   0.0,   0.000,  0.100,   2,   0,     0,   1.459,   0.045,   0.003,   0.050,  -0.028, -4.099,
90727400900  ,09:57:07.086 , T ,   1,  57, F , R3001010     ,  1.200 , 550 , 860 , 872 , 872 , 1.517 , 556 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     T,     F,     T,    T,     F,   F,      F,   T,   F,   T,   T,   F,   F,   F,   T,   F,   T,   F,   T,   F,   F,    T,   F,   F,   F,   F,   2,     871,   0.000,  -3.393,  -1.181,  -2.252  1060  ,  13.00,  13.00,  15.24,  13.00,  13.00,  11.56,  -0.30,   706.4,   40.8, 96.7,   807.6,    0.0,   F,     F,     F,       0,   5.0,   0.06,  2,   0,   50.0,    F,  10.00,  -0.30,  12.00,     6,    T,     0.250,    T,   0.0,   0.000,  0.100,   2,   0,     0,   1.459,   0.045,   0.003,   0.050,  -0.028, -4.099,
90727401000  ,09:59:55.556 , T ,   1,  57, F , R3001010     ,  1.200 , 550 , 860 , 872 , 872 , 1.517 , 556 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    T,     T,   F,      F,   T,   F,   T,   T,   F,   F,   F,   T,   F,   T,   F,   T,   F,   F,    T,   F,   F,   F,   F,   2,     873,   0.000,  -3.781,  -1.179,  -2.357  1065  ,  13.00,  13.00,  15.23,  13.00,  13.00,  11.56,  -0.30,   732.6,   42.3, 105.7,   832.1,    0.0,   F,     F,     F,       0,   5.0,   0.06,  2,   0,   50.0,    F,  10.00,  -0.30,  12.00,     6,    T,     0.250,    T,   0.0,   0.000,  0.100,   2,   0,     0,   1.459,   0.045,   0.003,   0.050,  -0.028, -4.099,
90727500100  ,10:02:46.502 , T ,   1,  67, F , R3001010     ,  4.500 , 770 , 860 , 872 , 872 , 4.853 , 778 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     869,   0.000,  -1.122,  -1.162,  -1.144  1065  ,   5.30,   5.30,  10.15,   9.00,   5.30,   8.88,  -0.20,   184.6,   27.8, 96.7,   281.0,    0.0,   F,     F,     F,       0,   4.0,   0.01,  2,   8,    0.0,    F,   7.50,  -0.20,   9.00,     6,    T,     0.080,    T,   0.0,   0.000,  0.020,   2,   8,     0, -21.840,   0.006,  -0.010,   0.050,  -0.084, -1.470,
90727500200  ,10:05:27.273 , T ,   1,  72, F , R3001010     ,  4.500 , 770 , 860 , 872 , 872 , 4.853 , 778 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     876,   0.000,  -1.016,  -1.057,  -1.101  1063  ,   5.30,   5.30,  10.15,   9.00,   5.30,   8.88,  -0.20,   182.9,   27.5, 105.7,   280.3,    0.0,   F,     F,     F,       0,   4.0,   0.01,  2,   8,    0.0,    F,   7.50,  -0.20,   9.00,     6,    T,     0.080,    T,   0.0,   0.000,  0.020,   2,   8,     0, -21.840,   0.006,  -0.010,   0.050,  -0.084, -1.470,
90727500300  ,10:08:10.622 , T ,   1,  64, F , R3001010     ,  4.500 , 770 , 860 , 872 , 872 , 4.853 , 778 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     875,   0.000,  -0.997,  -1.065,  -1.102  1064  ,   5.30,   5.30,  10.15,   9.00,   5.30,   8.88,  -0.20,   184.6,   27.8, 96.7,   281.2,    0.0,   F,     F,     F,       0,   4.0,   0.01,  2,   8,    0.0,    F,   7.50,  -0.20,   9.00,     6,    T,     0.080,    T,   0.0,   0.000,  0.020,   2,   8,     0, -21.840,   0.006,  -0.010,   0.050,  -0.084, -1.470,
